,query,No,token,pos
31708,경주여행,595,박,NNBC
31709,경주여행,595,3,SN
31710,경주여행,595,일,NNBC
31711,경주여행,595,를,JKO
31712,경주여행,595,관광,NNG
31713,경주여행,595,하,XSV
31714,경주여행,595,며,EC
31715,경주여행,595,옛,MM
31716,경주여행,595,문화,NNG
31717,경주여행,595,와,JC
31718,경주여행,595,정서,NNG
31719,경주여행,595,를,JKO
31720,경주여행,595,배워,VV+EC
31721,경주여행,595,보,VX
31722,경주여행,595,고,EC
31723,경주여행,595,체험,NNG
31724,경주여행,595,하,XSV
31725,경주여행,595,고자,EC
31726,경주여행,595,계획,NNG
31727,경주여행,595,을,JKO
31728,경주여행,595,세우,VV
31729,경주여행,595,고,EC
31730,경주여행,595,있,VX
31731,경주여행,595,는데요,EC
31732,경주여행,595,1,SN
31733,경주여행,595,일,NNBC
31734,경주여행,595,차,NNG
31735,경주여행,595,2,SN
31736,경주여행,595,일,NNBC
31737,경주여행,595,차,NNG
31738,경주여행,595,3,SN
31739,경주여행,595,일,NNBC
31740,경주여행,595,차,NNG
31741,경주여행,595,어떤,MM
31742,경주여행,595,식,NNB
31743,경주여행,595,으로,JKB
31744,경주여행,595,계획,NNG
31745,경주여행,595,을,JKO
31746,경주여행,595,세워야할지,VV+EC+VX+EC
31747,경주여행,595,궁금,XR
31748,경주여행,595,합니다,XSA+EF
31749,경주여행,595,가족,NNG
31750,경주여행,595,들,XSN
31751,경주여행,595,과,JKB
31752,경주여행,595,함께,MAG
31753,경주여행,595,하,VV
31754,경주여행,595,는,ETM
31755,경주여행,596,질문,NNG
31756,경주여행,596,이,JKS
31757,경주여행,596,요안,NNG
31758,경주여행,596,녕,NNG
31759,경주여행,596,하,XSV
31760,경주여행,596,세요,EP+EF
31761,경주여행,596,을,JKO
31762,경주여행,596,준비,NNG
31763,경주여행,596,중,NNB
31764,경주여행,596,인데요,VCP+EF
31765,경주여행,596,출발지,NNG
31766,경주여행,596,는,JX
31767,경주여행,596,서울,NNP
31768,경주여행,596,이,VCP
31769,경주여행,596,구요,EF
31770,경주여행,596,3,SN
31771,경주여행,596,월,NNBC
31772,경주여행,596,22,SN
31773,경주여행,596,일,NNBC
31774,경주여행,596,오전,NNG
31775,경주여행,596,6,SN
31776,경주여행,596,시,NNBC
31777,경주여행,596,경,XSN
31778,경주여행,596,에,JKB
31779,경주여행,596,서울,NNP
31780,경주여행,596,에서,JKB
31781,경주여행,596,출발,NNG
31782,경주여행,596,하,XSV
31783,경주여행,596,려고,EC
31784,경주여행,596,하,VV
31785,경주여행,596,고요,EC
31786,경주여행,596,부탁드려요,VV+EF
31787,경주여행,596,일정,NNG
31788,경주여행,596,과,JC
31789,경주여행,596,형편,NNG
31790,경주여행,596,에,JKB
31791,경주여행,596,맞,VV
31792,경주여행,596,게,EC
31793,경주여행,596,아래,NNG
31794,경주여행,596,코스,NNG
31795,경주여행,596,에서,JKB
31796,경주여행,596,조절,NNG
31797,경주여행,596,하,XSV
31798,경주여행,596,면,EC
31799,경주여행,596,됩니다,VV+EF
31800,경주여행,596,시내버스,NNG
31801,경주여행,596,투어,NNG
31802,경주여행,596,도보,NNG
31803,경주여행,596,자전거,NNG
31804,경주여행,597,역사,NNG
31805,경주여행,597,에,JKB
31806,경주여행,597,무지,MAG
31807,경주여행,597,한,MM
31808,경주여행,597,코스,NNG
31809,경주여행,597,부탁,NNG
31810,경주여행,597,드려요,VV+EC
31811,경주여행,597,이번,NNG
31812,경주여행,597,에,JKB
31813,경주여행,597,여동생,NNG
31814,경주여행,597,이랑,JC
31815,경주여행,597,1,SN
31816,경주여행,597,박,NNBC
31817,경주여행,597,2,SN
31818,경주여행,597,일,NNBC
31819,경주여행,597,하,VV
31820,경주여행,597,려고,EC
31821,경주여행,597,하,VX
31822,경주여행,597,는데요,EF
31823,경주여행,597,부끄럽,VA
31824,경주여행,597,지만,EC
31825,경주여행,597,고등학생,NNG
31826,경주여행,597,때,NNG
31827,경주여행,597,역사,NNG
31828,경주여행,597,넘,MAG
31829,경주여행,597,싫,VA
31830,경주여행,597,어,EC
31831,경주여행,597,해서,VV+EC
31832,경주여행,597,역사,NNG
31833,경주여행,597,잘,MAG
31834,경주여행,597,몰라요,VV+EC
31835,경주여행,597,안내소,NNG
31836,경주여행,597,책자,NNG
31837,경주여행,597,나,JC
31838,경주여행,597,사이트,NNG
31839,경주여행,597,활용,NNG
31840,경주여행,597,하,XSV
31841,경주여행,597,시,EP
31842,경주여행,597,면,EC
31843,경주여행,597,됩니다,VV+EF
31844,경주여행,597,책자,NNG
31845,경주여행,597,가,JKS
31846,경주여행,597,진짜,MAG
31847,경주여행,597,잘,MAG
31848,경주여행,597,나와,VV+EC
31849,경주여행,597,있,VX
31850,경주여행,597,어서,EC
31851,경주여행,597,그리고,MAJ
31852,경주여행,597,나,JC
31853,경주여행,597,어디,NP
31854,경주여행,597,가시,VV
31855,경주여행,597,면,EC
31856,경주여행,598,코스,NNG
31857,경주여행,598,추천경,NNG
31858,경주여행,598,주,NNG
31859,경주여행,598,가,VV
31860,경주여행,598,려고,EC
31861,경주여행,598,합니다,VX+EC
31862,경주여행,598,4,SN
31863,경주여행,598,우러,VV+EC
31864,경주여행,598,30,SN
31865,경주여행,598,일,NNBC
31866,경주여행,598,새벽,NNG
31867,경주여행,598,에,JKB
31868,경주여행,598,출발,MAG
31869,경주여행,598,해서,VV+EC
31870,경주여행,598,대명,NNG
31871,경주여행,598,콘도,NNG
31872,경주여행,598,에,JKB
31873,경주여행,598,묵,VV
31874,경주여행,598,을,ETM
31875,경주여행,598,예정,NNG
31876,경주여행,598,인데,VCP+EC
31877,경주여행,598,1,SN
31878,경주여행,598,박,NNBC
31879,경주여행,598,2,SN
31880,경주여행,598,일,NNBC
31881,경주여행,598,동안,NNG
31882,경주여행,598,있,VV
31883,경주여행,598,을,ETM
31884,경주여행,598,예정,NNG
31885,경주여행,598,이,VCP
31886,경주여행,598,고,EC
31887,경주여행,598,기림사,NNG
31888,경주여행,598,분황사,NNG
31889,경주여행,598,부처,NNG
31890,경주여행,598,골,NNG
31891,경주여행,598,무열왕릉,NNG
31892,경주여행,598,석굴암,NNG
31893,경주여행,598,황룡,NNG
31894,경주여행,598,사지,NNG
31895,경주여행,598,오릉,NNG
31896,경주여행,598,국립,NNG
31897,경주여행,598,박물관,NNG
31898,경주여행,598,참고,NNG
31899,경주여행,598,하,XSV
31900,경주여행,598,시,EP
31901,경주여행,598,어,EC
31902,경주여행,598,유쾌,XR
31903,경주여행,598,한,XSA+ETM
31904,경주여행,598,하,XSV
31905,경주여행,598,시,EP
31906,경주여행,598,기,ETN
31907,경주여행,598,를,JKO
31908,경주여행,599,코스,NNG
31909,경주여행,599,(,SSO
31910,경주여행,599,2,SN
31911,경주여행,599,박,NNBC
31912,경주여행,599,3,SN
31913,경주여행,599,일,NNBC
31914,경주여행,599,),SSC
31915,경주여행,599,5,SN
31916,경주여행,599,월,NNBC
31917,경주여행,599,23,SN
31918,경주여행,599,일,NNBC
31919,경주여행,599,5,SN
31920,경주여행,599,월,NNBC
31921,경주여행,599,25,SN
31922,경주여행,599,일,NNBC
31923,경주여행,599,코스,NNG
31924,경주여행,599,추천,NNG
31925,경주여행,599,해,XSV+EC
31926,경주여행,599,주,VX
31927,경주여행,599,세요,EP+EF
31928,경주여행,599,1,SN
31929,경주여행,599,대상,NNG
31930,경주여행,599,어머니,NNG
31931,경주여행,599,자녀,NNG
31932,경주여행,599,9,SN
31933,경주여행,599,세,NNBC
31934,경주여행,599,본인,NNG
31935,경주여행,599,코스,NNG
31936,경주여행,599,2,SN
31937,경주여행,599,박,NNBC
31938,경주여행,599,3,SN
31939,경주여행,599,일,NNBC
31940,경주여행,599,답변,NNG
31941,경주여행,599,드립니다,VV+EF
31942,경주여행,599,안녕,IC
31943,경주여행,599,하,VV
31944,경주여행,599,세요,EP+EF
31945,경주여행,599,전문,NNG
31946,경주여행,599,블로거,NNP
31947,경주여행,599,어머님,NNG
31948,경주여행,599,을,JKO
31949,경주여행,599,모시,VV
31950,경주여행,599,고,EC
31951,경주여행,599,떠나,VV
31952,경주여행,599,는,ETM
31953,경주여행,599,이,JKS
31954,경주여행,599,즐거운,VA+ETM
31955,경주여행,599,추억,NNG
31956,경주여행,599,으로,JKB
31957,경주여행,599,남,VV
31958,경주여행,599,을,ETM
31959,경주여행,599,수,NNB
31960,경주여행,599,있,VV
31961,경주여행,599,도록,EC
31962,경주여행,599,제,NP
31963,경주여행,599,가,JKS
31964,경주여행,599,경험,NNG
31965,경주여행,599,한,XSV+ETM
31966,경주여행,600,날씨,NNG
31967,경주여행,600,.,SF
31968,경주여행,600,.,SY
31969,경주여행,600,10,SN
31970,경주여행,600,월,NNBC
31971,경주여행,600,8,SN
31972,경주여행,600,일,NNBC
31973,경주여행,600,날,NNG
31974,경주여행,600,가,VV
31975,경주여행,600,려는데,EC
31976,경주여행,600,날씨,NNG
31977,경주여행,600,가,JKS
31978,경주여행,600,어떤,MM
31979,경주여행,600,가요,NNG
31980,경주여행,600,10,SN
31981,경주여행,600,월,NNBC
31982,경주여행,600,8,SN
31983,경주여행,600,일,NNBC
31984,경주여행,600,날씨,NNG
31985,경주여행,600,는,JX
31986,경주여행,600,대체로,MAG
31987,경주여행,600,흐릴,VV+ETM
31988,경주여행,600,가능,NNG
31989,경주여행,600,성,XSN
31990,경주여행,600,이,JKS
31991,경주여행,600,있,VV
31992,경주여행,600,으며,EC
31993,경주여행,600,낮,NNG
31994,경주여행,600,기온,NNG
31995,경주여행,600,은,JX
31996,경주여행,600,18,SN
31997,경주여행,600,22,SN
31998,경주여행,600,C,SL
31999,경주여행,600,정도,NNG
32000,경주여행,600,로,JKB
32001,경주여행,600,예상,NNG
32002,경주여행,600,돼요,XSV+EC
32003,경주여행,600,비,NNG
32004,경주여행,600,가,JKS
32005,경주여행,600,내릴,VV+ETM
32006,경주여행,600,가능,NNG
32007,경주여행,600,성,XSN
32008,경주여행,600,은,JX
32009,경주여행,600,낮,VA
32010,경주여행,600,지만,EC
32011,경주여행,600,흐린,VV+ETM
32012,경주여행,600,날씨,NNG
32013,경주여행,600,가,JKS
32014,경주여행,600,이어질,VV+ETM
32015,경주여행,600,수,NNB
32016,경주여행,600,있,VV
32017,경주여행,600,으니,EC
32018,경주여행,600,계획,NNG
32019,경주여행,600,에,JKB
32020,경주여행,600,참고,NNG
32021,경주여행,600,하,XSV
32022,경주여행,600,시,EP
32023,경주여행,600,면,EC
32024,경주여행,600,좋,VA
32025,경주여행,600,을,ETM
32026,경주여행,600,것,NNB
32027,경주여행,601,가,VV
32028,경주여행,601,려구요,EC
32029,경주여행,601,가,VV
32030,경주여행,601,려고,EC
32031,경주여행,601,하,VV
32032,경주여행,601,는,ETM
32033,경주여행,601,데,NNB
32034,경주여행,601,11,SN
32035,경주여행,601,월,NNBC
32036,경주여행,601,초,NNB
32037,경주여행,601,에,JKB
32038,경주여행,601,나,JX
32039,경주여행,601,갈,VV+ETM
32040,경주여행,601,것,NNB
32041,경주여행,601,같,VA
32042,경주여행,601,아요,EF
32043,경주여행,601,그,NP
32044,경주여행,601,쯤,XSN
32045,경주여행,601,되,VV
32046,경주여행,601,면,EC
32047,경주여행,601,날씨,NNG
32048,경주여행,601,가,JKS
32049,경주여행,601,많이,MAG
32050,경주여행,601,추울,VA+ETM
32051,경주여행,601,것,NNB
32052,경주여행,601,같,VA
32053,경주여행,601,은데,EC
32054,경주여행,601,그,MM
32055,경주여행,601,시즌,NNG
32056,경주여행,601,에,JKB
32057,경주여행,601,다니,VV
32058,경주여행,601,기,ETN
32059,경주여행,601,가,JKS
32060,경주여행,601,괜찮,VA
32061,경주여행,601,을까요,EC
32062,경주여행,601,11,SN
32063,경주여행,601,월,NNBC
32064,경주여행,601,이,VCP
32065,경주여행,601,면,EC
32066,경주여행,601,가을,NNG
32067,경주여행,601,도,JX
32068,경주여행,601,무르익,VV
32069,경주여행,601,어,EC
32070,경주여행,601,갈,VX+ETM
32071,경주여행,601,무렵,NNB
32072,경주여행,601,이,VCP
32073,경주여행,601,고,EC
32074,경주여행,601,그리,MAG
32075,경주여행,601,춥,VA
32076,경주여행,601,지,EC
32077,경주여행,601,않,VX
32078,경주여행,601,아서,EC
32079,경주여행,702,1,SN
32080,경주여행,702,박,NNBC
32081,경주여행,702,2,SN
32082,경주여행,702,일,NNBC
32083,경주여행,702,일정,NNG
32084,경주여행,702,짜,VV+EC
32085,경주여행,702,주,VX
32086,경주여행,702,세요,EP+EF
32087,경주여행,702,1,SN
32088,경주여행,702,박,NNBC
32089,경주여행,702,2,SN
32090,경주여행,702,일,NNBC
32091,경주여행,702,일정,NNG
32092,경주여행,702,짜,VV+EC
32093,경주여행,702,주,VX
32094,경주여행,702,세요,EP+EC
32095,경주여행,702,질,VX+ETM
32096,경주여행,702,문자,NNG
32097,경주여행,702,님,XSN
32098,경주여행,702,에서,JKB
32099,경주여행,702,의,JKG
32100,경주여행,702,1,SN
32101,경주여행,702,박,NNBC
32102,경주여행,702,2,SN
32103,경주여행,702,일,NNBC
32104,경주여행,702,을,JKO
32105,경주여행,702,계획,NNG
32106,경주여행,702,중,NNB
32107,경주여행,702,이,VCP
32108,경주여행,702,시,EP
32109,경주여행,702,군요,EF
32110,경주여행,702,특히,MAG
32111,경주여행,702,소록,NNG
32112,경주여행,702,스테이,NNG
32113,경주여행,702,에서,NNG
32114,경주여행,702,의,JKG
32115,경주여행,702,아래,NNG
32116,경주여행,702,에,JKB
32117,경주여행,702,일정,NNG
32118,경주여행,702,을,JKO
32119,경주여행,702,간략히,MAG
32120,경주여행,702,정리,NNG
32121,경주여행,702,해,XSV+EC
32122,경주여행,702,드릴게요,VX+EC
32123,경주여행,702,1,SN
32124,경주여행,702,박,NNBC
32125,경주여행,702,2,SN
32126,경주여행,702,일,NNBC
32127,경주여행,702,일정,NNG
32128,경주여행,702,Day,SL
32129,경주여행,702,1,SN
32130,경주여행,702,감성,NNG
32131,경주여행,702,가득,MAG
32132,경주여행,702,한,XSA+ETM
32133,경주여행,702,탐방,MAG
32134,경주여행,702,10,SN
32135,경주여행,702,30,SN
32136,경주여행,703,어머니,NNG
32137,경주여행,703,랑,JKB
32138,경주여행,703,1,SN
32139,경주여행,703,박,NNBC
32140,경주여행,703,2,SN
32141,경주여행,703,일,NNBC
32142,경주여행,703,이제,MAG
32143,경주여행,703,5,SN
32144,경주여행,703,월,NNBC
32145,경주여행,703,달,NNG
32146,경주여행,703,어버이날,NNP
32147,경주여행,703,을,JKO
32148,경주여행,703,위해,VV+EC
32149,경주여행,703,어머니,NNG
32150,경주여행,703,랑,JC
32151,경주여행,703,을,JKO
32152,경주여행,703,할려고,VV+EC
32153,경주여행,703,합니다,VX+EF
32154,경주여행,703,놀,VV
32155,경주여행,703,러,EC
32156,경주여행,703,갈,VX+ETM
32157,경주여행,703,데,NNB
32158,경주여행,703,는,JX
32159,경주여행,703,다,MAG
32160,경주여행,703,정했,VV+EP
32161,경주여행,703,는데,EC
32162,경주여행,703,펜션,NNG
32163,경주여행,703,을,JKO
32164,경주여행,703,안녕,NNG
32165,경주여행,703,하,XSV
32166,경주여행,703,세요,EP+EF
32167,경주여행,703,어버이날,NNP
32168,경주여행,703,을,JKO
32169,경주여행,703,맞,VV
32170,경주여행,703,아,EC
32171,경주여행,703,어머니,NNG
32172,경주여행,703,와,JKB
32173,경주여행,703,함께,MAG
32174,경주여행,703,을,JKO
32175,경주여행,703,계획,NNG
32176,경주여행,703,중,NNB
32177,경주여행,703,이,VCP
32178,경주여행,703,시,EP
32179,경주여행,703,군요,EF
32180,경주여행,703,특별,NNG
32181,경주여행,703,한,XSA+ETM
32182,경주여행,703,시간,NNG
32183,경주여행,703,을,JKO
32184,경주여행,703,보내,VV
32185,경주여행,703,시,EP
32186,경주여행,703,려는,ETM
32187,경주여행,703,마음,NNG
32188,경주여행,703,이,JKS
32189,경주여행,703,느껴져서,VV+EC+VX+EC
32190,경주여행,703,더욱,MAG
32191,경주여행,704,5,SN
32192,경주여행,704,월,NNBC
32193,경주여행,704,6,SN
32194,경주여행,704,7,SN
32195,경주여행,704,8,SN
32196,경주여행,704,일,NNBC
32197,경주여행,704,을,JKO
32198,경주여행,704,가,VV
32199,경주여행,704,는데요,EC
32200,경주여행,704,동궁,NNG
32201,경주여행,704,과,JC
32202,경주여행,704,월지,NNG
32203,경주여행,704,와,JC
32204,경주여행,704,월,NNG
32205,경주여행,704,정교,NNG
32206,경주여행,704,야경,NNG
32207,경주여행,704,을,JKO
32208,경주여행,704,보,VV
32209,경주여행,704,고,EC
32210,경주여행,704,싶,VX
32211,경주여행,704,은데,EC
32212,경주여행,704,7,SN
32213,경주여행,704,일,NNBC
32214,경주여행,704,에,JKB
32215,경주여행,704,정상,NNG
32216,경주여행,704,운영,NNG
32217,경주여행,704,되,VV
32218,경주여행,704,나요,EC
32219,경주여행,704,휴무일,NNG
32220,경주여행,704,이,JKS
32221,경주여행,704,따로,MAG
32222,경주여행,704,없,VA
32223,경주여행,704,어서,EC
32224,경주여행,704,관람,NNG
32225,경주여행,704,에,JKB
32226,경주여행,704,방해,NNG
32227,경주여행,704,가,JKS
32228,경주여행,704,될,VV+ETM
32229,경주여행,704,정도,NNG
32230,경주여행,704,로,JKB
32231,경주여행,704,날씨,NNG
32232,경주여행,704,가,JKS
32233,경주여행,704,나쁜,VA+ETM
32234,경주여행,704,상황,NNG
32235,경주여행,704,이,JKS
32236,경주여행,704,생겨서,VV+EC
32237,경주여행,704,통제,NNG
32238,경주여행,704,를,JKO
32239,경주여행,704,하,VV
32240,경주여행,704,는,ETM
32241,경주여행,704,경우,NNG
32242,경주여행,704,가,JKC
32243,경주여행,704,아니,VCN
32244,경주여행,704,라면,EC
32245,경주여행,704,관람,NNG
32246,경주여행,704,이,JKS
32247,경주여행,704,가능,NNG
32248,경주여행,704,하,XSA
32249,경주여행,704,겠,EP
32250,경주여행,704,습니다,EF
32251,경주여행,705,30,SN
32252,경주여행,705,만,NR
32253,경주여행,705,원,NNBC
32254,경주여행,705,2,SN
32255,경주여행,705,박,NNBC
32256,경주여행,705,3,SN
