,query,token,pos
40032,경주여행,부탁,NNG
40034,경주여행,출발,NNG
40036,경주여행,코스,NNG
40037,경주여행,부탁,NNG
40039,경주여행,숙소,NNG
40042,경주여행,예약,NNG
40046,경주여행,코스,NNG
40048,경주여행,근처,NNG
40049,경주여행,게스트,NNP
40050,경주여행,하우스,NNP
40058,경주여행,계획,NNG
40061,경주여행,루트,NNG
40065,경주여행,실패,NNG
40068,경주여행,아이,NNG
40070,경주여행,코스,NNG
40075,경주여행,동선,NNG
40077,경주여행,계획,NNG
40080,경주여행,구성원,NNG
40082,경주여행,남편,NNG
40088,경주여행,아이,NNG
40093,경주여행,날,NNG
40095,경주여행,워터,NNG
40096,경주여행,파크,NNG
40101,경주여행,아이,NNG
40114,경주여행,동안,NNG
40115,경주여행,필요,NNG
40117,경주여행,정보,NNG
40119,경주여행,확인,NNG
40125,경주여행,정보,NNG
40127,경주여행,코스,NNG
40134,경주여행,질문,NNG
40146,경주여행,코스,NNG
40147,경주여행,추천,NNG
40152,경주여행,대상,NNG
40153,경주여행,어머니,NNG
40154,경주여행,코스,NNG
40159,경주여행,답변,NNG
40161,경주여행,코스,NNG
40166,경주여행,답변,NNG
40168,경주여행,어머님,NNG
40176,경주여행,추억,NNG
40195,경주여행,코스,NNG
40197,경주여행,식당,NNG
40198,경주여행,추천,NNG
40199,경주여행,부탁,NNG
40202,경주여행,인,NNG
40203,경주여행,숙소,NNG
40205,경주여행,가실,NNG
40206,경주여행,때,NNG
40207,경주여행,방문,NNG
40213,경주여행,뷰,NNP
40215,경주여행,카페,NNG
40217,경주여행,포토,NNG
40218,경주여행,존,NNP
40224,경주여행,작품,NNG
40227,경주여행,감상,NNG
40232,경주여행,카페,NNG
40235,경주여행,참고,NNG
40237,경주여행,수면,NNG
40243,경주여행,질문,NNG
40244,경주여행,안녕,NNG
40254,경주여행,이번,NNG
40263,경주여행,정도,NNG
40268,경주여행,버스,NNG
40270,경주여행,렌트카,NNG
40277,경주여행,문화,NNG
40278,경주여행,유산,NNG
40280,경주여행,도시,NNG
40283,경주여행,인,NNG
40284,경주여행,당일,NNG
40286,경주여행,준비,NNG
40291,경주여행,방문,NNG
40293,경주여행,처음,NNG
40297,경주여행,코스,NNG
40301,경주여행,가족,NNG
40309,경주여행,코스,NNG
40317,경주여행,코스,NNG
40323,경주여행,중학교,NNG
40324,경주여행,때,NNG
40332,경주여행,코스,NNG
40334,경주여행,핫,NNG
40335,경주여행,플레이스,NNG
40343,경주여행,코스,NNG
40352,경주여행,달,NNG
40354,경주여행,엄마,NNG
40355,경주여행,아빠,NNG
40357,경주여행,언니,NNG
40363,경주여행,곳,NNG
40364,경주여행,추천,NNG
40371,경주여행,곳,NNG
40380,경주여행,계획,NNG
40396,경주여행,장소,NNG
40398,경주여행,활동,NNG
40400,경주여행,추천,NNG
40404,경주여행,월드컵,NNG
40405,경주여행,여행지,NNG
40406,경주여행,추천,NNG
40413,경주여행,계획,NNG
40419,경주여행,일정,NNG
40424,경주여행,질문,NNG
40427,경주여행,여행지,NNG
40428,경주여행,관련,NNG
40429,경주여행,답변,NNG
40444,경주여행,대부분,NNG
40445,경주여행,평지,NNG
40449,경주여행,여행지,NNG
40452,경주여행,때,NNG
40453,경주여행,조금,NNG
40456,경주여행,참고,NNG
40460,경주여행,추천,NNG
40469,경주여행,여행지,NNG
40471,경주여행,추천,NNG
40472,경주여행,부탁,NNG
40474,경주여행,보문,NNG
40475,경주여행,단지,NNG
40478,경주여행,위치,NNG
40480,경주여행,우양,NNG
40481,경주여행,미술관,NNG
40483,경주여행,국내,NNG
40484,경주여행,최초,NNG
40487,경주여행,추천,NNG
40492,경주여행,장소,NNG
40494,경주여행,동궁,NNG
40496,경주여행,월지,NNG
40498,경주여행,신라,NNP
40499,경주여행,시대,NNG
40502,경주여행,궁터,NNG
40505,경주여행,왕자,NNG
40507,경주여행,생활,NNG
40510,경주여행,장소,NNG
40530,경주여행,코스,NNG
40531,경주여행,추천,NNG
40532,경주여행,부탁,NNG
40540,경주여행,군요,NNG
40545,경주여행,코스,NNG
40550,경주여행,패딩,NNG
40551,경주여행,느낌,NNG
40556,경주여행,코트,NNG
40558,경주여행,경량,NNG
40559,경주여행,패딩,NNG
40560,경주여행,정도,NNG
40567,경주여행,추천,NNG
40576,경주여행,코스,NNG
40577,경주여행,조언,NNG
40578,경주여행,부탁,NNG
40582,경주여행,가족,NNG
40585,경주여행,부모,NNG
40595,경주여행,질문,NNG
40598,경주여행,코스,NNG
40599,경주여행,관련,NNG
40600,경주여행,답변,NNG
40604,경주여행,가족,NNG
40610,경주여행,계획,NNG
40615,경주여행,가족,NNG
40618,경주여행,일정,NNG
40620,경주여행,준비,NNG
40623,경주여행,아래,NNG
40624,경주여행,첨부,NNG
40626,경주여행,일정,NNG
40628,경주여행,참고,NNG
40630,경주여행,친정,NNG
40631,경주여행,엄마,NNG
40637,경주여행,코스,NNG
40645,경주여행,초반,NNG
40647,경주여행,건강,NNG
40649,경주여행,친정,NNG
40650,경주여행,엄마,NNG
40654,경주여행,질문,NNG
40657,경주여행,코스,NNG
40658,경주여행,관련,NNG
40659,경주여행,답변,NNG
40663,경주여행,부모,NNG
40670,경주여행,계획,NNG
40675,경주여행,숙소,NNG
40677,경주여행,맞춤,NNG
40679,경주여행,일정,NNG
40681,경주여행,준비,NNG
40684,경주여행,아래,NNG
40685,경주여행,첨부,NNG
40687,경주여행,일정,NNG
40691,경주여행,황리,NNG
40693,경주여행,길,NNG
40694,경주여행,맛집,NNG
40695,경주여행,추천,NNG
40696,경주여행,이번,NNG
40697,경주여행,주,NNG
40701,경주여행,황리,NNG
40703,경주여행,길,NNG
40704,경주여행,근처,NNG
40706,경주여행,맛집,NNG
40708,경주여행,추천,NNG
40715,경주여행,거리,NNG
40722,경주여행,황리,NNG
40724,경주여행,길,NNG
40725,경주여행,맛집,NNG
40726,경주여행,추천,NNG
40728,경주여행,황리,NNG
40730,경주여행,맛집,NNG
40732,경주여행,맛집,NNG
40740,경주여행,줄,NNG
40742,경주여행,오랫동안,NNG
40748,경주여행,곳,NNG
40750,경주여행,배달,NNG
40752,경주여행,숙소,NNG
40753,경주여행,추천,NNG
40755,경주여행,안녕,NNG
40758,경주여행,경기도,NNP
40763,경주여행,사람,NNG
40765,경주여행,내년,NNG
40768,경주여행,중순,NNG
40772,경주여행,예정,NNG
40774,경주여행,인원,NNG
40776,경주여행,엄마,NNG
40780,경주여행,초등,NNG
40788,경주여행,겨울,NNG
40792,경주여행,비추,NNG
40795,경주여행,거리,NNG
40797,경주여행,택시,NNG
40806,경주여행,여행지,NNG
40807,경주여행,여자,NNG
40808,경주여행,친구,NNG
40818,경주여행,곳,NNG
40820,경주여행,경치,NNG
40826,경주여행,차,NNG
40829,경주여행,이동,NNG
40835,경주여행,셍,NNP
40837,경주여행,계획,NNG
40854,경주여행,감성,NNG
40855,경주여행,독,NNG
40858,경주여행,쿠지,NNP
40859,경주여행,숙소,NNG
40860,경주여행,추천,NNG
40861,경주여행,부탁,NNG
40866,경주여행,마지막,NNG
40867,경주여행,주,NNG
40870,경주여행,계획,NNG
40875,경주여행,어른,NNG
40880,경주여행,아이,NNG
40881,경주여행,가능,NNG
40883,경주여행,독채,NNG
40884,경주여행,자,NNG
40885,경주여행,쿠지,NNP
40886,경주여행,숙소,NNG
40892,경주여행,추천,NNG
40893,경주여행,휴식,NNG
40902,경주여행,최적,NNG
40904,경주여행,선택,NNG
40923,경주여행,맛집,NNG
40924,경주여행,리스트,NNG
40930,경주여행,계획,NNG
40934,경주여행,필수,NNG
40935,경주여행,방문,NNG
40936,경주여행,맛집,NNG
40938,경주여행,핫,NNG
40939,경주여행,플레이스,NNG
40946,경주여행,현지인,NNG
40949,경주여행,추천,NNG
40952,경주여행,숨,NNG
40954,경주여행,맛집,NNG
40956,경주여행,관광객,NNG
40959,경주여행,인기,NNG
40962,경주여행,핫,NNG
40963,경주여행,플레이스,NNG
40965,경주여행,포함,NNG
40967,경주여행,종합,NNG
40970,경주여행,리스트,NNG
40972,경주여행,제공,NNG
40979,경주여행,맛집,NNG
40981,경주여행,핫,NNG
40982,경주여행,플레이스,NNG
40984,경주여행,추천,NNG
40985,경주여행,부탁,NNG
40993,경주여행,기본,NNG
41000,경주여행,곳,NNG
41010,경주여행,곳,NNG
41014,경주여행,맛집,NNG
41016,경주여행,문,NNG
41018,경주여행,주신,NNG
41023,경주여행,곳,NNG
41024,경주여행,추천,NNG
41033,경주여행,경북,NNP
41038,경주여행,곳,NNG
41044,경주여행,코스,NNG
41045,경주여행,추천,NNG
41049,경주여행,요번,NNG
41053,경주여행,주제,NNG
41060,경주여행,문화재,NNG
41061,경주여행,위주,NNG
41065,경주여행,위주,NNG
41067,경주여행,갈만,NNG
41069,경주여행,곳,NNG
41070,경주여행,추천,NNG
41074,경주여행,야경,NNG
41079,경주여행,코스,NNG
41080,경주여행,추천,NNG
41083,경주여행,답변,NNG
41085,경주여행,안녕,NNG
41090,경주여행,저번,NNG
41091,경주여행,주,NNG
41095,경주여행,사람,NNG
41099,경주여행,추천,NNG
41104,경주여행,추천,NNG
41108,경주여행,안녕,NNG
41112,경주여행,계획,NNG
41114,경주여행,루트,NNG
41117,경주여행,용시,NNG
41118,경주여행,실패,NNG
41121,경주여행,소개,NNG
41129,경주여행,마음,NNG
41132,경주여행,다면,NNG
41133,경주여행,채택,NNG
41134,경주여행,부탁,NNG
41136,경주여행,캐리,NNP
41137,경주여행,어사이즈,NNP
41138,경주여행,추천,NNP
41141,경주여행,이번,NNG
41143,경주여행,아버지,NNG
41156,경주여행,캐리어,NNG
41168,경주여행,캐리,NNP
41169,경주여행,어사이즈,NNP
41170,경주여행,추천,NNG
41171,경주여행,부탁,NNG
41176,경주여행,캐리어,NNG
41178,경주여행,추천,NNG
41180,경주여행,매일,NNG
41197,경주여행,폴라로이드,NNG
41198,경주여행,카메라,NNG
41199,경주여행,대여,NNG
41204,경주여행,곳,NNG
41208,경주여행,구매,NNG
41221,경주여행,숙소,NNG
41224,경주여행,중요,NNG
41229,경주여행,오푸스,NNG
41231,경주여행,풀,NNG
41232,경주여행,빌라,NNG
41233,경주여행,펜션,NNG
41235,경주여행,추천,NNG
41239,경주여행,렌터카,NNG
41240,경주여행,문,NNG
41247,경주여행,숙소,NNG
41249,경주여행,터미널,NNG
41250,경주여행,주요,NNG
41251,경주여행,관광지,NNG
41253,경주여행,도보,NNG
41257,경주여행,관광지,NNG
41258,경주여행,추천,NNG
41263,경주여행,말씀,NNG
41266,경주여행,터미널,NNG
41268,경주여행,주요,NNG
41269,경주여행,관광지,NNG
41272,경주여행,황리,NNG
41274,경주여행,길,NNG
41276,경주여행,시작,NNG
41282,경주여행,황리,NNG
41284,경주여행,길,NNG
41286,경주여행,시작,NNG
41292,경주여행,코스,NNG
41293,경주여행,추천,NNG
41297,경주여행,요번,NNG
41301,경주여행,주제,NNG
41312,경주여행,코스,NNG
41313,경주여행,추천,NNG
41319,경주여행,코스,NNG
41320,경주여행,남산,NNP
41321,경주여행,정복,NNG
41324,경주여행,코스,NNG
41330,경주여행,코스,NNG
41331,경주여행,불국사,NNG
41333,경주여행,석굴암,NNG
41334,경주여행,관람,NNG
41338,경주여행,랜드마크,NNP
41340,경주여행,렌트,NNG
41341,경주여행,렌트,NNG
41347,경주여행,부산,NNP
41349,경주여행,운전,NNG
41355,경주여행,가여,NNG
41356,경주여행,부산,NNP
41369,경주여행,차,NNG
41374,경주여행,곳,NNG
41376,경주여행,황리,NNG
41378,경주여행,길,NNG
41379,경주여행,첨성대,NNG
41380,경주여행,인근,NNG
41381,경주여행,대릉원,NNG
41382,경주여행,인근,NNG
41383,경주여행,시내,NNG
41384,경주여행,정도,NNG
41390,경주여행,운전,NNG
41394,경주여행,내공,NNP
41397,경주여행,당일치기,NNG
41400,경주여행,아침,NNG
41404,경주여행,저녁,NNG
41407,경주여행,시간,NNG
41416,경주여행,곳,NNG
41418,경주여행,반려,NNG
41420,경주여행,동반,NNG
41421,경주여행,입장,NNG
41427,경주여행,반려,NNG
41428,경주여행,견,NNG
41429,경주여행,동반,NNG
41430,경주여행,여행지,NNG
41431,경주여행,추천,NNG
41434,경주여행,주말,NNG
41439,경주여행,코스,NNG
41440,경주여행,문,NNG
41444,경주여행,엄마,NNG
41445,경주여행,아빠,NNG
41451,경주여행,경주로,NNG
41452,경주여행,수학여행,NNG
41459,경주여행,엄마,NNG
41460,경주여행,아빠,NNG
41463,경주여행,처음,NNG
41467,경주여행,맛집,NNG
41470,경주여행,추도,NNG
41471,경주여행,부탁,NNG
41474,경주여행,주말,NNG
41479,경주여행,코스,NNG
41480,경주여행,문,NNG
41483,경주여행,답변,NNG
41486,경주여행,숙소,NNG
41491,경주여행,토요일,NNG
41497,경주여행,숙소,NNG
41504,경주여행,인,NNG
41506,경주여행,낭,NNG
41510,경주여행,가을,NNG
41516,경주여행,신상,NNG
41517,경주여행,풀,NNG
41525,경주여행,펜션,NNG
41526,경주여행,풀,NNG
41527,경주여행,빌라,NNP
41528,경주여행,숙소,NNG
41529,경주여행,신축,NNG
41530,경주여행,펜션,NNG
41536,경주여행,택시,NNG
41537,경주여행,투어,NNG
41539,경주여행,렌트카,NNG
41540,경주여행,이용,NNG
41548,경주여행,지인,NNG
41556,경주여행,질문,NNG
41559,경주여행,택시,NNG
41560,경주여행,투어,NNG
41562,경주여행,관련,NNG
41565,경주여행,답변,NNG
41570,경주여행,택시,NNG
41571,경주여행,투어,NNG
41574,경주여행,편안,NNG
41577,경주여행,최근,NNG
41586,경주여행,택시,NNG
41587,경주여행,투어,NNG
41589,경주여행,이용,NNG
41607,경주여행,천군동,NNP
41609,경주여행,위치,NNG
41611,경주여행,풀,NNG
41612,경주여행,빌라,NNG
41615,경주여행,입실,NNG
41619,경주여행,도착,NNG
41620,경주여행,예정,NNG
41623,경주여행,그동안,NNG
41624,경주여행,안녕,NNG
41628,경주여행,계획,NNG
41631,경주여행,루트,NNG
41635,경주여행,실패,NNG
41639,경주여행,소개,NNG
41647,경주여행,마음,NNG
41656,경주여행,빵집,NNG
41663,경주여행,빵집,NNG
41667,경주여행,주말,NNG
41669,경주여행,남편,NNG
41674,경주여행,빵,NNG
41681,경주여행,에서,NNG
41688,경주여행,빵집,NNG
41694,경주여행,계절,NNG
41699,경주여행,이맘때,NNG
41700,경주여행,아이,NNG
41706,경주여행,추천,NNG
41707,경주여행,중학,NNG
41711,경주여행,친구,NNG
41713,경주여행,당일치기,NNG
41726,경주여행,저번,NNG
41729,경주여행,코스,NNG
41732,경주여행,추천,NNG
41736,경주여행,참고,NNG
41743,경주여행,글,NNG
41745,경주여행,도움,NNG
41756,경주여행,코스,NNG
41757,경주여행,동선,NNG
41763,경주여행,자차,NNG
41764,경주여행,이용,NNG
41775,경주여행,코스,NNG
41776,경주여행,동선,NNG
41782,경주여행,문제,NNG
41785,경주여행,해결책,NNG
41787,경주여행,제시,NNG
41797,경주여행,코스,NNG
41798,경주여행,동선,NNG
41804,경주여행,장소,NNG
41812,경주여행,어르신,NNG
41817,경주여행,숙소,NNG
41825,경주여행,어르신,NNG
41827,경주여행,추천,NNG
41831,경주여행,인원,NNG
41835,경주여행,숙소,NNG
41837,경주여행,식사,NNG
41840,경주여행,추천,NNG
41841,경주여행,안녕,NNG
41845,경주여행,관심,NNG
41859,경주여행,역사,NNG
41861,경주여행,문화,NNG
41863,경주여행,경험,NNG
41868,경주여행,명소,NNG
41870,경주여행,추천,NNG
41873,경주여행,황,NNG
41890,경주여행,황리,NNG
41892,경주여행,길,NNG
41894,경주여행,용,NNG
41895,경주여행,황동,NNG
41897,경주여행,황지,NNG
41905,경주여행,지역민,NNG
41907,경주여행,용,NNG
41908,경주여행,황,NNG
41914,경주여행,관광객,NNG
41917,경주여행,황리,NNG
41919,경주여행,길,NNG
41922,경주여행,말,NNG
41926,경주여행,용,NNG
41927,경주여행,황동,NNG
41930,경주여행,곳,NNG
41937,경주여행,코스,NNG
41943,경주여행,갈만,NNG
41949,경주여행,안녕,NNG
41952,경주여행,취향,NNG
41958,경주여행,때,NNG
41960,경주여행,질문,NNG
41963,경주여행,관련,NNG
41964,경주여행,답변,NNG
41978,경주여행,곳,NNG
41984,경주여행,할머니,NNG
41988,경주여행,할머니,NNG
41998,경주여행,코스,NNG
42005,경주여행,질문,NNG
42009,경주여행,관련,NNG
42012,경주여행,답변,NNG
42016,경주여행,할머니,NNG
42019,경주여행,요즘,NNG
42022,경주여행,택시,NNG
42023,경주여행,투어,NNG
42027,경주여행,편안,NNG
42040,경주여행,코스,NNG
42042,경주여행,추천,NNG
42052,경주여행,코스,NNG
42054,경주여행,추천,NNG
42064,경주여행,질문,NNG
42067,경주여행,관련,NNG
42068,경주여행,답변,NNG
42081,경주여행,예정,NNG
42089,경주여행,곳,NNG
42096,경주여행,참고,NNG
42101,경주여행,도움,NNG
42103,경주여행,사월,NNG
42104,경주여행,말,NNG
42106,경주여행,가족,NNG
42109,경주여행,계획,NNG
42112,경주여행,사월,NNG
42113,경주여행,말,NNG
42115,경주여행,가족,NNG
42118,경주여행,계획,NNG
42125,경주여행,곳,NNG
42129,경주여행,가족,NNG
42138,경주여행,소개,NNG
42142,경주여행,경경,NNG
42145,경주여행,가족,NNG
42148,경주여행,계획,NNG
42153,경주여행,한화,NNG
42154,경주여행,리조트,NNG
42160,경주여행,추억,NNG
42168,경주여행,답,NNG
42183,경주여행,정도,NNG
